,X,Y,Z,timestamp
24,-0.0036863042041659355,0.0012142658233642,0.00042748733540065587,0.008474300000671064
25,-0.0036863042041659355,0.0012142658233642,0.00042748733540065587,0.008776100003160536
26,-0.0036879023537039757,0.0012141466140747,0.0004238158871885389,0.009165499999653548
27,-0.0010311800288036466,-0.0022053718566894,0.0016998964129015803,0.009551099999953294
28,-0.001033156760968268,-0.0022053122520446,0.0016987634589895606,0.009902000001602573
29,-0.0015718488721176982,-0.0009604096412658,-0.0010869516991078854,0.010319500001060078
30,-0.0015718488721176982,-0.0009604096412658,-0.0010869516991078854,0.010725000000093132
31,-0.0015729261795058846,-0.0009604692459106,-0.0010928750270977616,0.011160000001837034
32,0.00032607815228402615,0.0027233362197875,-0.0017854399047791958,0.011594600000535138
33,0.0003247627173550427,0.0027234554290771,-0.0017852161545306444,0.012016500000754604
34,-0.003891687374562025,0.001366376876831,-0.005134747829288244,0.012546500001917593
35,-0.003895184490829706,0.0013661384582519,-0.005144135095179081,0.012974700002814643
36,-0.003895184490829706,0.0013661384582519,-0.005144135095179081,0.01368680000086897
37,-0.0003030831285286695,-0.0001991987228393,-0.0002246414660476148,0.014062700000067707
38,-0.0003030831285286695,-0.0001991987228393,-0.0002246414660476148,0.014564900000550551
39,-0.0012663212837651372,-0.0006808638572692,0.0028931042179465294,0.014988800001447089
40,-0.0012663212837651372,-0.0006808638572692,0.0028931042179465294,0.01553990000320482
41,-0.0008202681201510131,0.0012670755386352,0.001763783860951662,0.01596120000249357
42,-0.0008202681201510131,0.0012670755386352,0.001763783860951662,0.01643570000305772
43,-0.0005586210754700005,0.014311671257019,0.003273212583735585,0.016867000002093846
44,-0.0005586210754700005,0.014311671257019,0.003273212583735585,0.01721420000103535
45,-0.0005568619817495346,0.014311671257019,0.0032799611799418926,0.017692900000838563
46,-0.0008963843574747443,-0.0013006329536437,0.0032080423552542925,0.01813630000106059
47,-0.0008945572772063315,-0.0013004541397094,0.003214967669919133,0.018618300000525778
48,-0.003932265564799309,-0.0007952451705932,0.0006086769863031805,0.019098600001598243
49,0.00011593337694648653,-0.0023601055145263,0.0033413665369153023,0.020218600002408493
50,0.001965123228728771,-0.0120788812637329,0.011594628915190697,0.020683099999587284
51,0.001965938601642847,-0.0120789408683776,0.011592833325266838,0.02111270000023069
52,-0.0033696191385388374,0.0037237405776977,-0.002882038475945592,0.02151410000078613
53,-0.0033696191385388374,0.0037237405776977,-0.002882038475945592,0.022020300002623117
54,-9.416215470992029e-05,-0.0032460689544677,-0.0020267367362976074,0.02244020000216551
55,-9.416215470992029e-05,-0.0032460689544677,-0.0020267367362976074,0.02282310000009602
56,-9.174362639896572e-05,-0.0032460093498229,-0.0020160696003586054,0.023363200001767837
57,-0.00270660687237978,0.0056045055389404,-0.003630120074376464,0.023818400000891415
58,-0.002702755620703101,0.0056045055389404,-0.0036254320293664932,0.024210700001276564
59,-1.61287698574597e-05,-7.325410842895508e-05,-0.0023252153769135475,0.02459650000309921
60,-1.61287698574597e-05,-7.325410842895508e-05,-0.0023252153769135475,0.024985000000015134
61,-1.222861828864552e-05,-7.325410842895508e-05,-0.002326886635273695,0.02537780000056955
62,-0.0008403350948356092,0.0021204948425292,0.002150393556803465,0.02574340000137454
63,-0.0008403350948356092,0.0021204948425292,0.002150393556803465,0.02626080000118236
64,-0.0008371586445719004,0.0038269758224487,0.002568512223660946,0.02666500000123051
65,-0.0008371586445719004,0.0038269758224487,0.002568512223660946,0.027068600000347942
66,-0.0008332448196597397,0.0038270950317382,0.0025730698835104704,0.027472699999634642
67,-0.0008332448196597397,0.0038270950317382,0.0025730698835104704,0.02787000000171247
68,-0.0008295556763187051,0.0038269758224487,0.0025772168301045895,0.028256100002181483
69,-0.001700158347375691,-4.881620407104492e-05,0.0003776008088607341,0.028773600002750754
70,-0.0017001272644847631,-4.881620407104492e-05,0.0003783049469348043,0.029278600002726307
71,-0.0015708901919424534,0.0053721666336059,0.0017742537893354893,0.029752600003121188
72,-0.0015732571482658386,0.0053720474243164,0.0017784216906875372,0.03015150000283029
73,-0.0017108304891735315,-0.0015189051628112,0.0016105631366372108,0.030605200001446065
74,-0.001711394521407783,-0.0015186071395874,0.0016125686233863235,0.031028299999888986
75,-0.001711394521407783,-0.0015186071395874,0.0016125686233863235,0.031456500000786036
76,-0.001711394521407783,-0.0015186071395874,0.0016125686233863235,0.03188630000295234
77,-0.0011813025921583176,0.0027614831924438,-0.002793831517919898,0.03222670000104699
78,-0.0011813025921583176,0.0027614831924438,-0.002793831517919898,0.032642000001942506
79,-0.0011774804443120956,0.0027613639831542,-0.002794555388391018,0.033070400000724476
80,0.0008066698792390525,-0.0030158162117004,-0.003120740409940481,0.03374600000097416
81,-0.0005985255120322108,0.0056743621826171,-0.0021313459146767855,0.03416130000186968
82,-0.0005985255120322108,0.0056743621826171,-0.0021313459146767855,0.03459440000005998
83,-0.0005961943534202874,0.0056743621826171,-0.0021279705688357353,0.035020400002395036
84,-2.2196674763108604e-05,-0.0036216378211975,-0.00018224879750050604,0.03543809999973746
85,-2.4365295757888816e-05,-0.0036215782165527,-0.0001804265339160338,0.0358585000030871
86,-2.4365295757888816e-05,-0.0036215782165527,-0.0001804265339160338,0.03628540000136127
87,-2.3726495783193968e-05,-0.0036216378211975,-0.00018103855836670846,0.036684900002001086
88,0.0006399069097824395,0.0039424896240234,-0.0028943077195435762,0.037104000002727844
89,0.0006399069097824395,0.0039424896240234,-0.0028943077195435762,0.03750870000294526
90,-0.000859517662320286,-0.0011661648750305,0.0005699994508177042,0.037885699999606004
91,-0.000859517662320286,-0.0011661648750305,0.0005699994508177042,0.038296400001854636
92,-0.000861189269926399,-0.0011661648750305,0.0005729828262701631,0.03870860000097309
93,-0.0009644225356169045,0.0010305643081665,0.0010350472293794155,0.03912599999966915
94,-0.0009639274794608355,0.0010305643081665,0.0010368507355451584,0.039491900002758484
95,-0.0003358985995873809,0.0036429166793823,0.000498784298542887,0.03990770000018529
96,-0.0003358985995873809,0.0036429166793823,0.000498784298542887,0.04033020000133547
97,-0.00033195692230947316,0.0036427974700927,0.0004980936064384878,0.04076330000316375
98,-0.00032732877298258245,0.0036427974700927,0.0004971447633579373,0.0411948000000848
99,-0.00036057591205462813,0.00065279006958,0.0007327089551836252,0.04160070000216365
100,-0.00036057591205462813,0.00065279006958,0.0007327089551836252,0.041979100002208725
101,-0.00035661295987665653,0.0006529092788696,0.0007375951390713453,0.04240829999980633
102,0.0015084672486409545,0.0052665472030639,-0.0029415255412459373,0.04282679999960237
103,0.0015132505213841796,0.0052664279937744,-0.0029437425546348095,0.04322620000311872
104,0.0018613949650898576,-0.005670428276062,-0.0013245168374851346,0.043590200002654456
105,0.0018611080013215542,-0.0056703686714172,-0.0013211490586400032,0.04395950000252924
106,0.0018611080013215542,-0.0056703686714172,-0.0013211490586400032,0.044381800002156524
107,0.0018611080013215542,-0.0056703686714172,-0.0013211490586400032,0.0447946000022057
108,0.0018606731900945306,-0.005670428276062,-0.0013179902452975512,0.04516930000318098
109,0.0013697564136236906,0.002274751663208,-0.0018076348351314664,0.04552550000153133
110,0.0013697564136236906,0.002274751663208,-0.0018076348351314664,0.04590509999979986
111,0.001369970035739243,0.0022746324539184,-0.0018050854559987783,0.046304900002724025
112,0.0009001599391922355,-0.0021021366119384,-0.003120066598057747,0.046701700000994606
113,0.0008999299607239664,-0.0021020174026489,-0.0031256270594894886,0.04710460000205785
114,0.0010572903556749225,0.0030136108398437,-0.0018100087763741612,0.04750570000032894
115,0.0010572903556749225,0.0030136108398437,-0.0018100087763741612,0.0478785000013886
116,0.0010545233963057399,0.0030134916305541,-0.0018051008228212595,0.04825850000270293
117,0.0010980131337419152,-0.002126932144165,0.0012534256093204021,0.048656800001481315
118,0.0010982967214658856,-0.002126932144165,0.0012531229294836521,0.049056300002121134
119,0.002798021538183093,-0.0001553297042846,0.0023185033351182938,0.04941990000224905
120,0.002798021538183093,-0.0001553297042846,0.0023185033351182938,0.04977620000136085
121,0.0027991635724902153,-0.0001552700996398,0.0023139771074056625,0.050166500001068925
122,0.0027991635724902153,-0.0001552700996398,0.0023139771074056625,0.050509900000179186
123,0.0027991635724902153,-0.0001552700996398,0.0023139771074056625,0.050902300001325784
124,0.0024735655169934034,0.0013835430145263,0.0008905850118026137,0.051279500003147405
125,0.0024735655169934034,0.0013835430145263,0.0008905850118026137,0.05161890000090352
126,0.0024762479588389397,0.0013837814331054,0.0008903680718503892,0.05199520000314806
127,-0.00037663988769054413,0.0027312040328979,5.667090226779692e-05,0.052404400001250906
128,-0.00037663988769054413,0.0027312040328979,5.667090226779692e-05,0.05281720000130008
129,-0.00037432333920150995,0.0027313232421875,5.297863754094578e-05,0.05325070000253618
130,0.002378785749897361,0.0029131174087524,0.0005528333713300526,0.05358669999986887
131,0.0023762546479701996,0.0029128789901733,0.0005532560171559453,0.053967800002283184
132,0.0015925215557217598,0.0008667707443237,-0.001852715853601694,0.05438240000148653
133,0.0015925215557217598,0.0008667707443237,-0.001852715853601694,0.054768300000432646
134,0.0015942069003358483,0.0008666515350341,-0.0018514805706217885,0.055167700000311015
135,-0.0009510719683021307,0.0037339925765991,-0.0029816257301717997,0.05556830000205082
136,-0.0009510719683021307,0.0037339925765991,-0.0029816257301717997,0.05597260000286042
137,-0.0009516029385849833,0.0037339925765991,-0.00298318755812943,0.05640720000155852
138,-0.0009516029385849833,0.0037339925765991,-0.00298318755812943,0.056828000000678
139,0.0010396336438134313,0.0025198459625244,-0.0005049525061622262,0.0572427000006428
140,0.0010396336438134313,0.0025198459625244,-0.0005049525061622262,0.057613500001025386
141,0.001036661327816546,0.0025198459625244,-0.0005064382567070425,0.058028600000398
142,0.0011425864649936557,0.0033761262893676,-0.0014532606583088636,0.05849090000265278
143,0.0011425864649936557,0.0033761262893676,-0.0014532606583088636,0.05882230000133859
144,0.0011404252145439386,0.0033763647079467,-0.0014525327133014798,0.05918930000188993
145,0.0004483794327825308,0.0024614334106445,0.0016866925870999694,0.059590300003037555
146,0.000448419654276222,0.0024613142013549,0.0016905516386032104,0.05999069999961648
147,-0.0018586426740512252,0.0053716897964477,0.0033492736984044313,0.06038960000296356
148,-0.001856357092037797,0.0053716897964477,0.0033551829401403666,0.0607259000025806
149,-0.001856357092037797,0.0053716897964477,0.0033551829401403666,0.06109620000279392
150,-0.001856357092037797,0.0053716897964477,0.0033551829401403666,0.06152959999963059
151,-0.00020585015590768307,0.0016181468963623,0.0024061393924057484,0.06194020000111777
152,-0.00020585015590768307,0.0016181468963623,0.0024061393924057484,0.0623905000029481
153,-0.00020413142920006067,0.0016180276870727,0.00239754980430007,0.0628617000002123
154,4.385354623082094e-05,0.0032044649124145,0.0012739549856632948,0.0632930000028864
155,3.950642349082045e-05,0.0032045841217041,0.0012715347111225128,0.06364450000182842
156,0.0003689023433253169,-0.000818133354187,-0.0012018405832350254,0.06409180000264314
157,0.0003689023433253169,-0.000818133354187,-0.0012018405832350254,0.06462260000262177
158,0.00011039832315873355,0.0034641027450561,-0.0024189981631934643,0.06505260000267299
159,0.00011039832315873355,0.0034641027450561,-0.0024189981631934643,0.06547470000077737
160,0.00011083050048910081,0.0034641027450561,-0.002418253803625703,0.06583510000200476
161,0.00011083050048910081,0.0034641027450561,-0.002418253803625703,0.06623970000146073
162,0.00011126113531645387,0.0034641027450561,-0.002417508512735367,0.06660310000006575
163,4.686490501626395e-05,-0.0003136396408081,-0.0032279181759804487,0.066994100001466
164,4.790410821442492e-05,-0.0003135204315185,-0.0032197157852351665,0.06751440000152797
165,0.0003004590980708599,0.0052909851074218,-0.0025240995455533266,0.06792200000199955
166,0.0003004590980708599,0.0052909851074218,-0.0025240995455533266,0.06836140000086743
167,0.002103928942233324,-0.003178596496582,-0.0003298441297374666,0.06878320000032545
168,0.002103928942233324,-0.003178596496582,-0.0003298441297374666,0.06919019999986631
169,0.0021000546403229237,-0.003178596496582,-0.00033333696774207056,0.06958090000262018
170,0.0021000546403229237,-0.003178596496582,-0.00033333696774207056,0.06994990000021062
171,0.0020971891935914755,-0.003178596496582,-0.00033724657259881496,0.0703060000014375
172,0.0018945930059999228,0.0001189708709716,-1.835125294746831e-05,0.07064470000113943
173,0.0018945930059999228,0.0001189708709716,-1.835125294746831e-05,0.07104489999983343
174,0.0018916272092610598,0.0001190900802612,-2.235339707112871e-05,0.07146280000233673
175,0.0013830489479005337,0.0001182556152343,0.002533458173274994,0.07182490000195685
176,0.0013830489479005337,0.0001182556152343,0.002533458173274994,0.07219740000073216
177,0.001371660502627492,0.0001182556152343,0.0025404260959476233,0.07259170000179438
178,0.0015134754357859492,-0.0033738017082214,0.004927512723952532,0.0729940000019269
179,0.0015134754357859492,-0.0033738017082214,0.004927512723952532,0.07341440000163857
180,-0.0008768876432441175,0.0026134252548217,0.0013545340625569224,0.07380350000312319
181,-0.0008768876432441175,0.0026134252548217,0.0013545340625569224,0.07419640000080108
182,-0.0008760289056226611,0.0026134252548217,0.0013605030253529549,0.07458960000076331
183,-0.0011221289169043303,-0.0009258389472961,0.0025886299554258585,0.07491440000012517
184,-0.0011221289169043303,-0.0009258389472961,0.0025886299554258585,0.07530039999983273
185,-0.0011225524358451366,-0.0009257197380065,0.002590781543403864,0.07570210000267252
186,2.997996944031911e-07,0.0045697689056396,-0.003537479555234313,0.07604710000305204
187,2.997996944031911e-07,0.0045697689056396,-0.003537479555234313,0.07648820000031264
188,-0.00022986222757026553,-0.0028823018074035,-0.0007332076784223318,0.07688930000222172
189,-0.00022986222757026553,-0.0028823018074035,-0.0007332076784223318,0.07730150000134017
190,-0.00023187402985058725,-0.0028822422027587,-0.0007383645279332995,0.07779210000080639
191,-0.00023187402985058725,-0.0028822422027587,-0.0007383645279332995,0.07815120000304887
192,-0.00023366612731479108,-0.0028822422027587,-0.0007427966920658946,0.07855280000148923
193,0.0001727033086353913,0.0040677785873413,-0.0013992907479405403,0.07895320000170614
194,0.0001727033086353913,0.0040677785873413,-0.0013992907479405403,0.07940489999964484
195,-0.0006120071047917008,-0.0006574988365173,-0.005015727132558823,0.07978329999968992
196,-0.0006120071047917008,-0.0006574988365173,-0.005015727132558823,0.08019380000041565
197,-0.0006124429637566209,-0.0006574988365173,-0.005012978333979845,0.08057220000046073
198,0.0005863358383066952,-0.0009569525718688,0.0012601561611518264,0.08094830000118236
199,0.0005920458934269845,-0.0009568333625793,0.0012505778577178717,0.08130600000004051
200,0.0005920458934269845,-0.0009568333625793,0.0012505778577178717,0.08174270000017714
201,0.0005920458934269845,-0.0009568333625793,0.0012505778577178717,0.08207320000292384
202,0.0005939491093158722,-0.0009567737579345,0.0012437792029231787,0.0824812999999267
203,-8.689502283232287e-05,-0.0019197463989257,0.0015622465871274471,0.08288340000217431
204,-8.484403224429116e-05,-0.001919686794281,0.0015546047361567616,0.08329390000290005
205,-0.0005725627415813506,0.0024683475494384,0.00494574848562479,0.08367520000319928
206,-0.0005725627415813506,0.0024683475494384,0.00494574848562479,0.08405980000316049
207,-0.0011107245227321982,0.0029182434082031,0.0025463944766670465,0.08447920000253362
208,-0.0011107245227321982,0.0029182434082031,0.0025463944766670465,0.08484040000257664
209,-0.0011134592350572348,0.0029182434082031,0.0025429357774555683,0.0851548000027833
210,0.0010026161326095462,0.0012434720993041,-0.0015134019777178764,0.08555150000029244
211,0.0010026161326095462,0.0012434720993041,-0.0015134019777178764,0.08595229999991716
212,0.0010042311623692513,0.0012437105178833,-0.001512058894149959,0.08626460000232328
213,0.0010042311623692513,0.0012437105178833,-0.001512058894149959,0.08664190000126837
214,0.0010058508487418294,0.0012433528900146,-0.001510606030933559,0.08704260000013164
215,-0.0019900104962289333,0.0028247833251953,0.00046489856322295964,0.08746950000204379
216,-0.001991346711292863,0.0028247833251953,0.00046143276267684996,0.08785790000183624
217,-0.001568020903505385,-0.0023682713508605,-3.38948484568391e-05,0.08818260000043665
218,-0.001568020903505385,-0.0023682713508605,-3.38948484568391e-05,0.08859780000057071
219,-0.0015679080970585346,-0.0023683905601501,-3.082674083998427e-05,0.08897780000188504
220,-0.0031280166003853083,0.0019305944442749,0.001289208303205669,0.08941290000075242
221,-0.003126233583316207,0.0019307136535644,0.0012964096385985613,0.0898010000018985
222,-0.002214017091318965,-3.355741500854492e-05,-0.00046048880903981626,0.09019360000093002
223,-0.002214017091318965,-3.355741500854492e-05,-0.00046048880903981626,0.0906453000025067
224,-0.0022168904542922974,-3.361701965332031e-05,-0.0004561639507301152,0.09098040000026231
225,-0.0022168904542922974,-3.361701965332031e-05,-0.0004561639507301152,0.09136690000013914
226,-0.0022198182996362448,-3.355741500854492e-05,-0.00045144016621634364,0.09172680000119726
227,-0.0008744216174818575,0.001509666442871,0.0025800387375056744,0.09214830000200891
228,-0.0008744216174818575,0.001509666442871,0.0025800387375056744,0.09248240000306396
229,-0.0008734110160730779,0.0015095472335815,0.0025778452400118113,0.09281550000014249
230,-0.0015217497712001204,-0.0001243352890014,0.002678352640941739,0.09313560000009602
231,-0.0015217497712001204,-0.0001243352890014,0.002678352640941739,0.09350910000284784
232,-0.0015220483765006065,-0.0001242160797119,0.0026827980764210224,0.09385070000280393
233,-0.002004775684326887,0.0019091367721557,0.0006714527844451368,0.09424510000098962
234,-0.002004775684326887,0.0019091367721557,0.0006714527844451368,0.09461720000035712
235,-0.002009291434660554,0.0019092559814453,0.0006726451683789492,0.09497540000302251
236,-0.0021575642749667168,0.0004463195800781,0.0010386697249487042,0.09535239999968326
237,-0.0021575642749667168,0.0004463195800781,0.0010386697249487042,0.09559010000157286
238,-0.00216025416739285,0.0004463195800781,0.0010429846588522196,0.09583290000227862
239,-0.00216025416739285,0.0004463195800781,0.0010429846588522196,0.09607690000120783
240,-0.003689919598400593,0.0062267780303955,-0.001492812531068921,0.0964248000018415
241,-0.003689919598400593,0.0062267780303955,-0.001492812531068921,0.09674290000111796
242,-0.003693919163197279,0.0062267780303955,-0.0014916282379999757,0.09706320000259439
243,-0.003693919163197279,0.0062267780303955,-0.0014916282379999757,0.09742240000196034
244,-0.003693919163197279,0.0062267780303955,-0.0014916282379999757,0.09777590000157943
245,-0.00369418621994555,0.006226897239685,-0.001487620989792049,0.09810480000305688
246,-6.565049989148974e-05,0.0008976459503173,-0.0008125588065013289,0.09848340000098688
247,-6.565049989148974e-05,0.0008976459503173,-0.0008125588065013289,0.09886430000187829
248,-6.58788121654652e-05,0.0008976459503173,-0.0008086232701316476,0.09923809999963851
249,-0.000869824318215251,0.005558967590332,-0.002267110161483288,0.09957530000247061
250,-0.000869824318215251,0.005558967590332,-0.002267110161483288,0.09989850000056322
251,-0.0008670231909491122,0.0055587291717529,-0.0022698345128446817,0.10028130000137025
252,-0.001864877063781023,0.0013704299926757,-0.002263064030557871,0.10062480000124197
253,-0.001864877063781023,0.0013704299926757,-0.002263064030557871,0.1009464000017033
254,-0.0018565749051049352,0.0013704299926757,-0.0022623175755143166,0.10127320000174223
255,-0.00030699261697009206,0.0082950592041015,-0.0028412016108632088,0.10159460000068066
256,-0.00030699261697009206,0.0082950592041015,-0.0028412016108632088,0.10193640000215964
257,-0.00029567029559984803,0.0082950592041015,-0.002848174422979355,0.10227570000279229
258,6.627543916692957e-05,0.0019905567169189,-0.0002566155744716525,0.1026086000019859
259,6.627543916692957e-05,0.0019905567169189,-0.0002566155744716525,0.10294270000304095
260,6.67422718834132e-05,0.0019905567169189,-0.00026078769587911665,0.10332060000291676
261,-0.00012032511585857719,0.0019850730895996,0.0017766383243724704,0.10374100000262843
262,-0.00012032511585857719,0.0019850730895996,0.0017766383243724704,0.1041352000029292
263,-0.0023322703782469034,-0.0016356110572814,0.003507481189444661,0.10447540000313893
264,-0.0023322703782469034,-0.0016356110572814,0.003507481189444661,0.10486220000166213
265,-0.0023322703782469034,-0.0016356110572814,0.003507481189444661,0.10524250000162283
266,-0.0023302428890019655,-0.0016356110572814,0.003506550332531333,0.10560150000310387
267,-0.0023302428890019655,-0.0016356110572814,0.003506550332531333,0.10596540000187815
268,-0.0023302428890019655,-0.0016356110572814,0.003506550332531333,0.10637180000048829
269,-0.0026153100188821554,-0.0045677423477172,0.0056075407192111015,0.10663730000305804
270,-0.0026153100188821554,-0.0045677423477172,0.0056075407192111015,0.10687410000173259
271,-0.0026153100188821554,-0.0045677423477172,0.0056075407192111015,0.10710960000142222
272,-0.0026153100188821554,-0.0045677423477172,0.0056075407192111015,0.1074603000015486
273,-0.0033769579604268074,-0.0014827847480773,0.001817994168959558,0.10792900000160444
274,-0.0033769579604268074,-0.0014827847480773,0.001817994168959558,0.10837000000174157
275,-0.0033783139660954475,-0.0014827847480773,0.0018180893966928124,0.1087057000004279
276,-0.0008102043066173792,-0.0050199627876281,0.0025375967379659414,0.10895570000138832
277,-0.0008102043066173792,-0.0050199627876281,0.0025375967379659414,0.10921580000285758
278,-0.0008102043066173792,-0.0050199627876281,0.0025375967379659414,0.10947800000212737
279,-0.0008092205389402807,-0.0050200223922729,0.00253682816401124,0.1098167000018293
280,-0.0009774093050509691,0.0045257806777954,-0.002576136728748679,0.11014350000186823
281,-0.0009774093050509691,0.0045257806777954,-0.002576136728748679,0.11050650000106543
282,-0.000978675321675837,0.0045256614685058,-0.0025639745872467756,0.11080539999966277
283,0.00017165679309982806,-0.0092150568962097,-0.005289245862513781,0.11114509999970323
284,0.00017165679309982806,-0.0092150568962097,-0.005289245862513781,0.11157820000153151
285,0.00017429247964173555,-0.0092149972915649,-0.005289129912853241,0.111834600000293
286,0.0005186027847230434,0.0050605535507202,-0.006479654461145401,0.11207769999964512
287,0.0005186027847230434,0.0050605535507202,-0.006479654461145401,0.11234189999959199
288,0.0005186027847230434,0.0050605535507202,-0.006479654461145401,0.11258310000266647
289,0.0005186027847230434,0.0050605535507202,-0.006479654461145401,0.11287220000303932
290,0.0005168871721252799,0.0050609111785888,-0.006473745685070753,0.11316580000129761
291,0.0024794680066406727,-0.0074461102485656,-0.002820421941578388,0.11349909999989904
292,0.0024794680066406727,-0.0074461102485656,-0.002820421941578388,0.11376120000204537
293,0.0024794680066406727,-0.0074461102485656,-0.002820421941578388,0.11400050000156625
294,0.0024735548067837954,-0.0074461698532104,-0.002809982281178236,0.11424840000108816
295,-8.858418004820123e-05,0.0060323476791381,-0.0026803205255419016,0.11453020000044489
296,-8.858418004820123e-05,0.0060323476791381,-0.0026803205255419016,0.11482130000149482
297,-8.858418004820123e-05,0.0060323476791381,-0.0026803205255419016,0.11508400000093388
298,-9.031400986714289e-05,0.0060322284698486,-0.0026840444188565016,0.11538850000215461
299,7.520349026890472e-05,-0.0020370483398437,-0.00017013207252603024,0.11562810000032187
300,7.520349026890472e-05,-0.0020370483398437,-0.00017013207252603024,0.11588020000272081
301,7.520349026890472e-05,-0.0020370483398437,-0.00017013207252603024,0.11612220000097295
302,7.520349026890472e-05,-0.0020370483398437,-0.00017013207252603024,0.11639439999999013
303,7.573860057163984e-05,-0.0020369291305541,-0.00016448005044367164,0.11663450000196462
304,-0.00047354461275972426,0.004461646080017,-0.004251901991665363,0.11697090000234311
305,-0.00047354461275972426,0.004461646080017,-0.004251901991665363,0.11740690000078757
306,-0.0004662949941121042,0.0044617652893066,-0.0042577446438372135,0.11783339999965392
307,0.0010755108669400215,0.0049173831939697,-0.004525904078036547,0.11820410000291304
308,0.0010752720991149545,0.0049175024032592,-0.004532459191977978,0.1186243000011018
309,0.0010752720991149545,0.0049175024032592,-0.004532459191977978,0.11903410000013537
310,0.0010752720991149545,0.0049175024032592,-0.004532459191977978,0.11949380000078236
311,0.0004524665419012308,0.001315951347351,-0.0012574418215081096,0.11991610000040964
312,0.0004524665419012308,0.001315951347351,-0.0012574418215081096,0.12028660000214586
313,0.0004570180899463594,0.001315951347351,-0.0012573394924402237,0.12069239999982528
314,0.002786370925605297,0.0057737827301025,0.00011899489618372172,0.1211089999997057
315,0.002786017023026943,0.0057737827301025,0.0001197331803268753,0.12148770000203513
316,-0.002028691116720438,-0.0022392868995666,0.0007795123383402824,0.12189790000047651
317,-0.002028691116720438,-0.0022392868995666,0.0007795123383402824,0.12225410000246484
318,-0.002023824956268072,-0.0022393465042114,0.0007721878355368972,0.12266180000005988
319,-0.0007033054134808481,0.0068838596343994,0.0008355230675078928,0.1229927000022144
320,-0.0007033054134808481,0.0068838596343994,0.0008355230675078928,0.12342920000082813
321,-0.0021654025185853243,-0.006390631198883,0.001940866932272911,0.12384949999977835
322,-0.0021654025185853243,-0.006390631198883,0.001940866932272911,0.12428560000262223
323,-0.002165436977520585,-0.006390631198883,0.0019387946231290698,0.12471949999962817
324,-0.002165436977520585,-0.006390631198883,0.0019387946231290698,0.12520080000103917
325,-0.002165519166737795,-0.006390631198883,0.0019365823827683926,0.12562230000185082
326,-0.00024535125703550875,0.0092502832412719,0.0015241652727127075,0.1260340000008
327,-0.00024286827829200774,0.0092501640319824,0.0015163673087954521,0.12645030000203406
328,-6.148780084913597e-05,-0.0058966279029846,0.003931212238967419,0.12690010000005714
329,-6.256541382754222e-05,-0.0058964490890502,0.003929511643946171,0.127293000001373
330,0.00010461611236678436,0.0068655014038085,0.0010198536328971386,0.12773680000100285
331,0.0001059523128787987,0.0068655014038085,0.0010207733139395714,0.1281382000015583
332,0.00010293948434991762,0.0068655014038085,0.0010251841740682721,0.12847250000049826
333,0.00010293948434991762,0.0068655014038085,0.0010251841740682721,0.129189100000076
334,0.0015105935744941235,-0.0042692422866821,0.0008471605833619833,0.12958350000189967
335,0.0015105935744941235,-0.0042692422866821,0.0008471605833619833,0.13002810000034515
336,0.0009639697964303195,0.0005617141723632,0.001052401727065444,0.1305214000021806
337,0.0009639697964303195,0.0005617141723632,0.001052401727065444,0.13094370000180788
338,0.0013426225632429123,-0.002434492111206,0.0006701003876514733,0.13150540000060573
